801;1524;Robot
802;5082;Manuel
803;2174;Manuel
804;1108;Manuel
805;4503;Manuel
806;1849;Manuel
807;8187;Manuel
808;6399;Manuel
809;3677;Robot
810;1412;Manuel
811;2807;Manuel
812;3169;Manuel
813;3844;Manuel
814;998;Robot
815;7178;Manuel
816;4038;Robot
817;125;Manuel
818;1928;Robot
819;4158;Manuel
820;166;Manuel
821;7691;Manuel
822;2349;Manuel
823;8467;Manuel
824;5042;Manuel
825;5680;Robot
826;6906;Robot
827;6704;Manuel
828;3739;Manuel
829;8096;Manuel
830;2468;Manuel
831;5477;Manuel
832;2653;Robot
833;2243;Robot
834;1650;Manuel
835;7676;Manuel
836;5540;Robot
837;6918;Manuel
838;2091;Manuel
839;4193;Robot
840;5733;Manuel
841;507;Robot
842;8346;Manuel
843;4785;Manuel
844;5093;Manuel
845;8947;Manuel
846;722;Manuel
847;6822;Manuel
848;1637;Manuel
849;6273;Robot
850;7293;Manuel
851;8933;Manuel
852;4419;Manuel
853;401;Robot
854;8232;Robot
855;3645;Manuel
856;4961;Robot
857;6567;Robot
858;1241;Manuel
859;3447;Manuel
860;1091;Robot
861;7421;Manuel
862;7491;Manuel
863;6661;Manuel
864;60;Robot
865;6711;Manuel
866;1166;Robot
867;7826;Robot
868;67;Manuel
869;7646;Manuel
870;428;Manuel
871;8459;Manuel
872;8865;Manuel
873;4632;Manuel
874;3971;Manuel
875;8952;Robot
876;4164;Manuel
877;7859;Manuel
878;397;Manuel
879;7481;Manuel
880;2333;Manuel
881;6045;Manuel
882;7497;Manuel
883;3267;Manuel
884;7127;Manuel
885;7355;Robot
886;6765;Manuel
887;7506;Manuel
888;6783;Manuel
889;8539;Robot
890;1521;Manuel
891;4801;Manuel
892;1836;Manuel
893;2311;Robot
894;8320;Manuel
895;7605;Manuel
896;3668;Manuel
897;6228;Manuel
898;1560;Robot
899;6843;Manuel
900;6899;Manuel
901;7190;Manuel
902;672;Manuel
903;6051;Robot
904;6660;Manuel
905;3889;Robot
906;8777;Manuel
907;865;Manuel
908;5561;Manuel
909;3078;Manuel
910;7397;Manuel
911;2914;Manuel
912;6923;Manuel
913;7343;Manuel
914;5067;Manuel
915;6067;Manuel
916;6657;Manuel
917;5383;Robot
918;8560;Manuel
919;346;Manuel
920;812;Robot
921;5622;Manuel
922;5952;Manuel
923;5560;Manuel
924;238;Manuel
925;3432;Manuel
926;6006;Manuel
927;1317;Manuel
928;1871;Manuel
929;4303;Robot
930;7842;Manuel
931;6799;Robot
932;5395;Robot
933;2696;Robot
934;339;Robot
935;8764;Robot
936;297;Manuel
937;3322;Manuel
938;4240;Manuel
939;7778;Manuel
940;4547;Manuel
941;3058;Manuel
942;5016;Manuel
943;2797;Robot
944;8319;Manuel
945;5061;Manuel
946;3581;Robot
947;5337;Robot
948;7425;Robot
949;6309;Robot
950;148;Manuel
951;7279;Manuel
952;1700;Manuel
953;8962;Manuel
954;5449;Manuel
955;2194;Robot
956;1465;Robot
957;3669;Robot
958;3979;Manuel
959;2741;Manuel
960;7933;Manuel
961;5416;Robot
962;4394;Robot
963;4440;Robot
964;6744;Robot
965;5512;Manuel
966;1611;Manuel
967;5156;Manuel
968;69;Manuel
969;7931;Manuel
970;6523;Robot
971;6078;Manuel
972;5826;Manuel
973;1830;Manuel
974;4188;Robot
975;7254;Manuel
976;2069;Robot
977;7248;Manuel
978;8870;Manuel
979;6109;Manuel
980;540;Robot
981;4224;Robot
982;8422;Manuel
983;5209;Robot
984;6060;Manuel
985;4168;Robot
986;8465;Manuel
987;5587;Robot
988;8199;Robot
989;3084;Manuel
990;3353;Manuel
991;2734;Manuel
992;4200;Manuel
993;7471;Manuel
994;3993;Robot
995;1224;Manuel
996;5487;Robot
997;337;Manuel
998;1112;Manuel
999;4651;Robot
1000;3665;Manuel
1001;8414;Manuel
1002;6851;Manuel
1003;5262;Manuel
1004;1897;Manuel
1005;7709;Manuel
1006;5568;Manuel
1007;5595;Robot
1008;2738;Manuel
1009;8404;Manuel
1010;7030;Manuel
1011;8569;Manuel
1012;7838;Robot
1013;7758;Manuel
1014;7465;Robot
1015;6165;Manuel
1016;3576;Manuel
1017;6187;Manuel
1018;5130;Manuel
1019;8861;Manuel
1020;3646;Manuel
1021;5003;Robot
1022;7385;Robot
1023;6014;Manuel
1024;5904;Robot
1025;7373;Robot
1026;8779;Manuel
1027;6427;Manuel
1028;5887;Manuel
1029;6788;Robot
1030;1507;Manuel
1031;4288;Manuel
1032;7430;Manuel
1033;341;Robot
1034;5326;Manuel
1035;4773;Manuel
1036;2135;Manuel
1037;6170;Robot
1038;1695;Manuel
1039;8196;Manuel
1040;5915;Robot
1041;82;Manuel
1042;2070;Manuel
1043;183;Robot
1044;6415;Manuel
1045;7913;Manuel
1046;7541;Manuel
1047;3941;Robot
1048;6791;Manuel
1049;1442;Robot
1050;878;Manuel
1051;3056;Robot
1052;1114;Robot
1053;8380;Robot
1054;5822;Manuel
1055;2083;Manuel
1056;614;Manuel
1057;7687;Manuel
1058;4409;Manuel
1059;4855;Manuel
1060;1708;Manuel
1061;2886;Manuel
1062;2169;Manuel
1063;4087;Manuel
1064;2697;Manuel
1065;1763;Manuel
1066;4451;Manuel
1067;1411;Robot
1068;8703;Robot
1069;6706;Manuel
1070;4010;Robot
1071;783;Manuel
1072;3178;Manuel
1073;2714;Manuel
1074;1590;Manuel
1075;4635;Manuel
1076;5893;Manuel
1077;284;Robot
1078;5855;Manuel
1079;1792;Robot
1080;2501;Manuel
1081;3625;Manuel
1082;4316;Manuel
1083;3987;Manuel
1084;6395;Manuel
1085;7325;Robot
1086;2362;Robot
1087;8085;Manuel
1088;8767;Manuel
1089;6094;Robot
1090;3431;Manuel
1091;2278;Robot
1092;5236;Manuel
1093;468;Manuel
1094;611;Manuel
1095;4767;Manuel
1096;3076;Robot
1097;5457;Manuel
1098;1517;Robot
1099;230;Robot
1100;647;Robot
1101;2821;Manuel
1102;2819;Manuel
1103;5535;Robot
1104;5155;Manuel
1105;5581;Manuel
1106;879;Manuel
1107;7992;Manuel
1108;3491;Manuel
1109;1665;Manuel
1110;5493;Manuel
1111;43;Manuel
1112;7422;Robot
1113;8133;Manuel
1114;2874;Manuel
1115;7651;Manuel
1116;3873;Robot
1117;464;Manuel
1118;8571;Robot
1119;5628;Manuel
1120;2173;Robot
1121;2064;Robot
1122;1953;Manuel
1123;8406;Manuel
1124;1867;Manuel
1125;1876;Manuel
1126;6153;Manuel
1127;1974;Robot
1128;242;Manuel
1129;2486;Manuel
1130;7368;Robot
1131;4428;Robot
1132;7874;Robot
1133;233;Manuel
1134;7241;Robot
1135;6540;Manuel
1136;1163;Manuel
1137;1012;Manuel
1138;2863;Manuel
1139;7303;Robot
1140;3088;Manuel
1141;2536;Manuel
1142;7850;Robot
1143;4373;Robot
1144;7371;Manuel
1145;2405;Manuel
1146;2205;Manuel
1147;4407;Robot
1148;8313;Robot
1149;2972;Manuel
1150;6371;Manuel
1151;6403;Manuel
1152;4937;Manuel
1153;7176;Robot
1154;1337;Manuel
1155;3236;Manuel
1156;4945;Manuel
1157;2765;Manuel
1158;1980;Manuel
1159;4537;Manuel
1160;2804;Manuel
1161;906;Manuel
1162;2671;Manuel
1163;5035;Manuel
1164;1248;Manuel
1165;1513;Manuel
1166;6804;Manuel
1167;5919;Robot
1168;2060;Manuel
1169;8242;Manuel
1170;6155;Manuel
1171;3010;Manuel
1172;3664;Manuel
1173;6241;Manuel
1174;7993;Manuel
1175;7135;Manuel
1176;8455;Manuel
1177;1459;Manuel
1178;6114;Manuel
1179;1029;Manuel
1180;6204;Manuel
1181;4361;Manuel
1182;5579;Robot
1183;8829;Manuel
1184;1984;Manuel
1185;6740;Manuel
1186;7847;Manuel
1187;1216;Manuel
1188;1711;Manuel
1189;2876;Manuel
1190;1951;Manuel
1191;3557;Robot
1192;7418;Manuel
1193;8291;Manuel
1194;5886;Robot
1195;1764;Manuel
1196;153;Manuel
1197;1827;Manuel
1198;6492;Manuel
1199;3633;Manuel
1200;2365;Manuel
1201;6408;Manuel
1202;3490;Robot
1203;8576;Manuel
1204;1736;Robot
1205;2189;Manuel
1206;4402;Manuel
1207;1785;Manuel
1208;8792;Manuel
1209;3014;Manuel
1210;5447;Manuel
1211;4784;Manuel
1212;8914;Manuel
1213;3593;Manuel
1214;6670;Manuel
1215;497;Manuel
1216;8217;Manuel
1217;4976;Manuel
1218;2442;Robot
1219;2880;Manuel
1220;2463;Manuel
1221;8565;Manuel
1222;8667;Robot
1223;6434;Manuel
1224;4702;Manuel
1225;8545;Manuel
1226;7469;Manuel
1227;3132;Manuel
1228;1347;Manuel
1229;5344;Manuel
1230;7845;Manuel
1231;5158;Manuel
1232;474;Manuel
1233;6914;Manuel
1234;553;Manuel
1235;7728;Manuel
1236;3308;Robot
1237;5219;Manuel
1238;4234;Robot
1239;7302;Robot
1240;4056;Manuel
1241;3337;Robot
1242;5955;Manuel
1243;3312;Manuel
1244;2719;Manuel
1245;1805;Manuel
1246;5066;Manuel
1247;6573;Manuel
1248;668;Manuel
1249;1585;Manuel
1250;8369;Manuel
1251;1807;Manuel
1252;5264;Manuel
1253;1265;Manuel
1254;7553;Manuel
1255;6774;Manuel
1256;1150;Manuel
1257;8163;Robot
1258;418;Manuel
1259;7479;Robot
1260;3393;Manuel
1261;5401;Manuel
1262;2063;Manuel
1263;256;Manuel
1264;3254;Robot
1265;1080;Robot
1266;5525;Manuel
1267;5483;Manuel
1268;6478;Manuel
1269;1446;Manuel
1270;1259;Robot
1271;5334;Manuel
1272;226;Manuel
1273;3604;Manuel
1274;2640;Manuel
1275;2753;Robot
1276;7533;Manuel
1277;825;Manuel
1278;8776;Manuel
1279;8203;Manuel
1280;4040;Manuel
1281;8453;Manuel
1282;4006;Manuel
1283;4915;Manuel
1284;4388;Manuel
1285;8524;Manuel
1286;8810;Manuel
1287;779;Robot
1288;5073;Robot
1289;6802;Manuel
1290;1371;Robot
1291;1744;Manuel
1292;5106;Manuel
1293;3964;Robot
1294;7983;Robot
1295;5806;Robot
1296;3722;Robot
1297;6093;Manuel
1298;624;Manuel
1299;426;Manuel
1300;3028;Manuel
1301;5418;Robot
1302;2331;Manuel
1303;5131;Robot
1304;1151;Manuel
1305;8397;Robot
1306;6177;Robot
1307;6304;Manuel
1308;837;Manuel
1309;130;Robot
1310;7015;Robot
1311;4681;Robot
1312;8252;Manuel
1313;8172;Manuel
1314;8675;Manuel
1315;8765;Robot
1316;5381;Manuel
1317;5333;Robot
1318;2941;Robot
1319;8119;Manuel
1320;2513;Robot
1321;3342;Manuel
1322;53;Manuel
1323;8472;Manuel
1324;1274;Manuel
1325;4965;Manuel
1326;698;Manuel
1327;8226;Manuel
1328;215;Manuel
1329;6786;Manuel
1330;3001;Manuel
1331;3984;Manuel
1332;2834;Robot
1333;558;Manuel
1334;6630;Robot
1335;8450;Robot
1336;4761;Manuel
1337;2837;Manuel
1338;208;Manuel
1339;4522;Manuel
1340;2154;Robot
1341;5730;Manuel
1342;6471;Manuel
1343;7786;Manuel
1344;2831;Manuel
1345;2248;Manuel
1346;6507;Robot
1347;4582;Robot
1348;4951;Manuel
1349;4329;Robot
1350;820;Manuel
1351;4322;Manuel
1352;7079;Manuel
1353;7043;Robot
1354;6967;Manuel
1355;177;Manuel
1356;5585;Manuel
1357;1110;Manuel
1358;1999;Manuel
1359;2759;Manuel
1360;1209;Manuel
1361;4638;Manuel
1362;4029;Manuel
1363;3092;Manuel
1364;7966;Manuel
1365;2565;Robot
1366;1234;Manuel
1367;8221;Manuel
1368;1939;Manuel
1369;3846;Manuel
1370;5954;Manuel
1371;216;Manuel
1372;8795;Robot
1373;3696;Robot
1374;6184;Manuel
1375;7740;Manuel
1376;1853;Robot
1377;8051;Robot
1378;105;Robot
1379;567;Manuel
1380;3414;Manuel
1381;5233;Manuel
1382;6240;Manuel
1383;1201;Manuel
1384;1606;Manuel
1385;182;Manuel
1386;2038;Manuel
1387;4994;Manuel
1388;4939;Manuel
1389;5347;Manuel
1390;2992;Robot
1391;8297;Robot
1392;8809;Manuel
1393;1726;Manuel
1394;7163;Manuel
1395;2308;Manuel
1396;724;Robot
1397;864;Manuel
1398;175;Manuel
1399;6394;Robot
1400;2646;Manuel
1401;5238;Robot
1402;4617;Robot
1403;8343;Manuel
1404;6023;Robot
1405;2778;Robot
1406;6043;Manuel
1407;1422;Manuel
1408;6833;Manuel
1409;6689;Robot
1410;8644;Robot
1411;5452;Manuel
1412;876;Robot
1413;8135;Robot
1414;167;Manuel
1415;1450;Manuel
